YY1,WGT,INCOME,WAGEINC,NORMINC,IRAKH,THRIFT,RETQLIQ,EDN_INST,DEBT,NETWORTH,ASSET,FIN,CCBAL,DCPLANCJ,AGE,AGECL,HHSEX,MARRIED,KIDS,EDUC,EDCL,RACECL4,LF,HRETQLIQ,ANYPEN,DBPLANCJ,HEDN_INST,NWCAT,INCCAT,has_student_debt,has_ira,has_retirement,age_group,educ_group,race_group,income_group,nw_group,is_married,is_female,in_labor_force,debt_to_income
1039,2859.58593888,26806.613226600002,0.0,26806.613226600002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35,2,1,2,0,9,3,4,0,0,0,0,0,1,2,0,0,0,35-44,Some college,Other,20-39.9%,Bottom 25%,0,0,0,0.0
1040,59.1518919146,17711604.959799998,143977.45491,11025084.418720001,7368000.0,392400.0,7760400.0,0.0,0.0,98882650.0,98882650.0,8801250.0,0.0,1.0,72,5,1,1,0,14,4,4,1,1,1,0,0,5,6,0,1,1,65-74,College degree+,Other,Top 10%,Top 10%,1,0,1,0.0
1041,82.7651671956,205373.24649,0.0,205373.24649,20000.0,0.0,20000.0,0.0,1740000.0,10014400.0,11754400.0,5146000.0,0.0,0.0,72,5,1,1,0,13,4,1,0,1,0,0,0,5,5,0,1,1,65-74,College degree+,White non-Hispanic,80-89.9%,Top 10%,1,0,0,0.0
1042,11944.7646202,68962.1743488,68962.1743488,68962.1743488,0.0,63800.0,63800.0,0.0,27000.0,194914.0,221914.0,119314.0,0.0,1.0,34,1,1,1,3,9,3,4,1,1,1,0,0,2,3,0,0,1,18-34,Some college,Other,40-59.9%,25-49.9%,1,0,1,0.0
1043,16157.400292200002,46911.573145999995,0.0,46911.573145999995,0.0,0.0,0.0,0.0,0.0,308720.0,308720.0,1980.0,0.0,0.0,77,6,1,2,0,8,2,4,0,0,1,1,0,3,3,0,0,0,75+,HS diploma/GED,Other,40-59.9%,50-74.9%,0,0,0,0.0
1044,6482.41518606,106794.08817799999,104848.44689,106794.08817799999,0.0,130000.0,130000.0,0.0,98600.0,468100.0,566700.0,140000.0,5000.0,1.0,56,4,1,1,1,8,2,2,1,1,1,0,0,3,4,0,0,1,55-64,HS diploma/GED,Black/African-American,60-79.9%,50-74.9%,1,0,1,0.0
1045,2483.51041464,43236.472946,0.0,43236.472946,0.0,0.0,0.0,0.0,0.0,180420.0,180420.0,5200.0,0.0,0.0,44,2,1,2,0,6,1,2,1,0,0,0,0,2,2,0,0,0,35-44,No HS diploma,Black/African-American,20-39.9%,25-49.9%,0,0,1,0.0
1046,7139.09508302,82603.281563,75663.827655,174264.604208,6000.0,0.0,6000.0,4880.0,44500.0,15692.0,60192.0,21392.0,1020.0,0.0,41,2,1,1,0,13,4,2,1,1,0,0,1,1,3,1,1,1,35-44,College degree+,Black/African-American,40-59.9%,Bottom 25%,1,0,1,0.05907755609295152
1047,3600.70959906,56423.5971946,0.0,56423.5971946,0.0,0.0,255000.0,0.0,0.0,610200.0,610200.0,360500.0,0.0,0.0,76,6,1,1,0,12,4,1,0,1,1,1,0,4,3,0,0,1,75+,College degree+,White non-Hispanic,40-59.9%,75-89.9%,1,0,0,0.0
1048,4640.23012648,39561.3727454,17294.589178,39561.3727454,0.0,0.0,0.0,0.0,7000.0,18706.0,25706.0,86.0,0.0,0.0,45,3,1,2,1,9,3,1,1,0,0,0,0,1,2,0,0,0,45-54,Some college,White non-Hispanic,20-39.9%,Bottom 25%,0,0,1,0.0
1049,12132.6636286,26806.6132264,26806.6132264,58369.238477,6000.0,1300.0,13360.0,0.0,0.0,41360.0,41360.0,33560.0,0.0,1.0,29,1,1,2,0,13,4,1,1,1,1,0,0,2,1,0,1,1,18-34,College degree+,White non-Hispanic,Bottom 20%,25-49.9%,0,0,1,0.0
1050,2356.1498036000003,201914.32866,162136.77355,201914.32866,60200.0,450000.0,510200.0,162600.0,397100.0,2352808.0,2749908.0,529308.0,1000.0,1.0,62,4,1,1,0,9,3,1,1,1,1,0,1,4,6,1,1,1,55-64,Some college,White non-Hispanic,Top 10%,75-89.9%,1,0,1,0.8052920319181472
1051,11777.2832708,48641.032064,0.0,48641.032064,0.0,0.0,0.0,0.0,9700.0,16910.0,26610.0,2610.0,0.0,0.0,73,5,1,2,0,4,1,1,0,0,1,0,0,1,2,0,0,0,65-74,No HS diploma,White non-Hispanic,20-39.9%,Bottom 25%,0,0,0,0.0
1052,1387.36700144,154570.39078199997,150246.74349,154570.39078199997,200000.0,0.0,200000.0,0.0,0.0,1112580.0,1112580.0,584000.0,0.0,0.0,50,3,1,1,2,12,4,4,1,1,1,1,0,4,4,0,1,1,45-54,College degree+,Other,60-79.9%,75-89.9%,1,0,1,0.0
1053,7090.08532382,172945.89178,172945.89178,162136.77355,257000.0,222800.0,479800.0,0.0,387620.0,1735580.0,2123200.0,788400.0,10000.0,1.0,65,5,1,1,0,9,3,1,1,1,1,0,0,4,5,0,1,1,65-74,Some college,White non-Hispanic,80-89.9%,75-89.9%,1,0,1,0.0
1054,13581.2382778,136194.889776,136411.072142,136194.889776,0.0,32000.0,32000.0,0.0,344500.0,89700.0,434200.0,34200.0,2500.0,1.0,47,3,2,2,0,12,4,2,1,1,1,0,0,2,4,0,0,1,45-54,College degree+,Black/African-American,60-79.9%,25-49.9%,0,1,1,0.0
1055,1178.25166874,202562.875752,0.0,376157.31463,2570000.0,0.0,2570000.0,0.0,24200.0,5043400.0,5067600.0,4880000.0,0.0,0.0,67,5,1,1,0,12,4,4,0,1,0,0,0,5,5,0,1,1,65-74,College degree+,Other,80-89.9%,Top 10%,1,0,0,0.0
1056,5222.13533326,222451.653304,23131.5130262,222451.653304,221000.0,0.0,221000.0,0.0,0.0,1938880.0,1938880.0,412548.0,0.0,0.0,43,2,1,1,0,10,3,1,1,1,0,0,0,5,5,0,1,1,35-44,Some college,White non-Hispanic,80-89.9%,Top 10%,1,0,1,0.0
1057,59.55574038339999,982116.482976,0.0,982116.482976,2096000.0,0.0,2096000.0,0.0,0.0,69831200.0,69831200.0,65139800.0,0.0,0.0,69,5,1,1,0,12,4,1,0,1,0,0,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
1058,3111.3418485,216182.36472999997,0.0,216182.36472999997,0.0,0.0,0.0,0.0,270000.0,1298800.0,1568800.0,7100.0,20000.0,0.0,54,3,1,1,3,12,4,4,1,0,0,0,0,4,5,0,0,0,45-54,College degree+,Other,80-89.9%,75-89.9%,1,0,1,0.0
1059,1764.72786788,430202.90581,0.0,430202.90581,2100000.0,0.0,2100000.0,0.0,0.0,8406000.0,8406000.0,7506000.0,0.0,0.0,79,6,2,2,0,14,4,1,1,1,0,0,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,0,1,1,0.0
1060,8214.91688478,55969.61422820001,16862.2244488,110015.20541000001,10000.0,0.0,44600.0,0.0,118600.0,245720.0,364320.0,79100.0,0.0,1.0,74,5,2,2,0,9,3,1,0,1,1,0,0,3,3,0,1,1,65-74,Some college,White non-Hispanic,40-59.9%,50-74.9%,0,1,0,0.0
1061,1355.35016386,77825.6513026,48424.8496992,77825.6513026,0.0,0.0,0.0,160.0,3956.0,-3466.0,490.0,490.0,496.0,0.0,20,1,1,1,1,8,2,4,1,0,0,0,1,1,3,1,0,0,18-34,HS diploma/GED,Other,40-59.9%,Bottom 25%,1,0,1,0.00205587743015335
1062,444.85406408999995,2659043.08618,0.0,1617044.08818,0.0,0.0,0.0,0.0,0.0,31037200.0,31037200.0,24787200.0,0.0,0.0,74,5,2,2,0,13,4,1,0,0,1,1,0,5,6,0,0,0,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,0,1,0,0.0
1063,1389.87337744,138356.71343,75231.4629258,189159.56914,104600.0,152000.0,717600.0,89800.0,492460.0,1905860.0,2398320.0,832440.0,0.0,1.0,52,3,1,1,2,12,4,4,1,1,1,0,1,4,4,1,1,1,45-54,College degree+,Other,60-79.9%,75-89.9%,1,0,1,0.6490469293015787
1064,2102.07879808,380480.96192,378319.13828,380480.96192,0.0,300000.0,300000.0,0.0,200000.0,1022400.0,1222400.0,450000.0,0.0,1.0,45,3,1,1,2,12,4,4,1,1,1,0,0,4,6,0,0,1,45-54,College degree+,Other,Top 10%,75-89.9%,1,0,1,0.0
1065,15929.110340399999,40642.2845694,0.0,40642.2845694,0.0,0.0,0.0,0.0,12618.0,2782.0,15400.0,5000.0,968.0,0.0,82,6,1,1,0,4,1,1,0,0,0,0,0,1,2,0,0,0,75+,No HS diploma,White non-Hispanic,20-39.9%,Bottom 25%,1,0,0,0.0
1066,11351.6247058,16213.6773548,0.0,16213.6773548,0.0,0.0,0.0,0.0,4000.0,81546.0,85546.0,866.0,4000.0,0.0,85,6,2,2,0,9,3,1,0,0,1,0,0,2,1,0,0,0,75+,Some college,White non-Hispanic,Bottom 20%,25-49.9%,0,1,0,0.0
1067,728.7425794979999,5065152.80562,5080285.5711,1297094.1884,245000.0,0.0,295000.0,0.0,1487400.0,9041020.0,10528420.0,5700820.0,40000.0,1.0,65,5,1,1,0,13,4,1,1,1,1,0,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1068,1556.0284557999998,206454.15832,206454.15832,206454.15832,500000.0,1208000.0,1708000.0,0.0,269000.0,2718000.0,2987000.0,1981000.0,6000.0,1.0,62,4,1,1,1,13,4,1,1,1,1,1,0,5,5,0,1,1,55-64,College degree+,White non-Hispanic,80-89.9%,Top 10%,1,0,1,0.0
1069,2003.7772659000002,39993.737475,0.0,39993.737475,0.0,0.0,0.0,0.0,120.0,38680.0,38800.0,11300.0,120.0,0.0,26,1,1,1,1,8,2,3,1,0,0,0,0,2,2,0,0,0,18-34,HS diploma/GED,Hispanic,20-39.9%,25-49.9%,1,0,1,0.0
1070,3751.86156614,270444.138276,0.0,270444.138276,0.0,393200.0,393200.0,0.0,26160.0,11532400.0,11558560.0,411560.0,60.0,1.0,59,4,1,1,1,12,4,1,1,1,1,0,0,5,6,0,0,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1071,20602.594277,23780.06012,0.0,23780.06012,0.0,0.0,0.0,0.0,5050.0,38355.0,43405.0,345.0,5000.0,0.0,82,6,2,2,0,8,2,1,0,0,1,1,0,2,1,0,0,0,75+,HS diploma/GED,White non-Hispanic,Bottom 20%,25-49.9%,0,1,0,0.0
1072,9768.937410319999,48292.978457200006,0.0,48292.978457200006,80400.0,0.0,80400.0,0.0,0.0,629000.0,629000.0,253200.0,0.0,0.0,74,5,1,1,0,8,2,1,0,1,1,1,0,3,2,0,1,1,65-74,HS diploma/GED,White non-Hispanic,20-39.9%,50-74.9%,1,0,0,0.0
1073,9522.929404819999,144409.819642,138789.07815800002,144409.819642,0.0,259000.0,259000.0,0.0,301800.0,888000.0,1189800.0,425600.0,0.0,1.0,40,2,1,1,0,9,3,4,1,1,1,0,0,4,4,0,0,1,35-44,Some college,Other,60-79.9%,75-89.9%,1,0,1,0.0
1074,384.119566068,9092630.26052,8106838.6774,9092630.26052,1341600.0,621800.0,1963400.0,0.0,451200.0,39883700.0,40334900.0,33488600.0,0.0,1.0,56,4,1,1,2,13,4,1,1,1,1,1,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1075,3814.9812171800004,394748.997998,150679.10821799998,394748.997998,0.0,500000.0,500000.0,0.0,131000.0,5599800.0,5730800.0,581000.0,0.0,1.0,71,5,1,1,0,12,4,1,1,1,1,0,0,5,6,0,0,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1076,1682.4347855600001,52964.679359,52964.679359,59450.150301,0.0,0.0,0.0,0.0,378500.0,226122.0,604622.0,342.0,1500.0,0.0,63,4,1,1,0,1,1,3,0,0,1,1,0,3,2,0,0,0,55-64,No HS diploma,Hispanic,20-39.9%,50-74.9%,1,0,0,0.0
1077,7770.9257385,132735.97194400002,135546.342688,132735.97194400002,660000.0,200000.0,860000.0,0.0,2200000.0,3196006.0,5396006.0,1004006.0,0.0,1.0,39,2,1,1,2,12,4,4,1,1,1,0,0,5,4,0,1,1,35-44,College degree+,Other,60-79.9%,Top 10%,1,0,1,0.0
1078,1805.06938822,46479.2084168,0.0,50586.6733468,0.0,0.0,0.0,0.0,0.0,3950.0,3950.0,3950.0,0.0,0.0,51,3,2,2,1,11,3,2,1,0,1,0,0,1,2,0,0,0,45-54,Some college,Black/African-American,20-39.9%,Bottom 25%,0,1,1,0.0
1079,3488.3199046399995,41507.01402819999,30265.531062000002,41507.01402819999,0.0,0.0,0.0,20000.0,20000.0,-16250.0,3750.0,250.0,0.0,0.0,42,2,2,2,1,11,3,1,1,0,0,0,1,1,2,1,0,0,35-44,Some college,White non-Hispanic,20-39.9%,Bottom 25%,0,1,1,0.48184627269048885
1080,13586.615936600001,44749.7494992,0.0,44749.7494992,0.0,0.0,0.0,0.0,73200.0,157514.0,230714.0,20514.0,0.0,0.0,71,5,2,2,0,13,4,1,0,0,1,1,0,2,2,0,0,0,65-74,College degree+,White non-Hispanic,20-39.9%,25-49.9%,0,1,0,0.0
1081,4349.84929482,142464.178358,124304.85972,156732.21443,60000.0,37000.0,101900.0,60000.0,82880.0,76844.0,159724.0,122924.0,6400.0,1.0,32,1,1,1,0,12,4,1,1,1,1,1,1,2,5,1,1,1,18-34,College degree+,White non-Hispanic,80-89.9%,25-49.9%,1,0,1,0.42115850237963154
1082,8887.892849580001,61179.60921819999,60747.2444888,61179.60921819999,0.0,16400.0,16400.0,0.0,12200.0,18854.0,31054.0,19654.0,1200.0,1.0,57,4,2,2,0,12,4,1,1,1,1,0,0,1,3,0,0,1,55-64,College degree+,White non-Hispanic,40-59.9%,Bottom 25%,0,1,1,0.0
1083,9544.14139354,42587.9258516,15565.130260599999,42587.9258516,20000.0,0.0,20000.0,0.0,700.0,748042.0,748742.0,164102.0,700.0,0.0,72,5,1,1,0,12,4,1,0,1,0,0,0,4,2,0,1,1,65-74,College degree+,White non-Hispanic,20-39.9%,75-89.9%,1,0,0,0.0
1084,3298.50513832,47776.302604799996,46479.208417,47776.302604799996,0.0,0.0,0.0,60000.0,77200.0,-46600.0,30600.0,4200.0,2000.0,0.0,41,2,2,2,2,13,4,2,1,0,1,1,1,1,2,1,0,0,35-44,College degree+,Black/African-American,20-39.9%,Bottom 25%,0,1,1,1.2558527288374113
1085,53.6962900708,6329819.639280001,869269.28859,6329819.639280001,0.0,0.0,0.0,0.0,0.0,93804000.0,93804000.0,12215200.0,0.0,0.0,53,3,1,1,0,12,4,1,1,0,0,0,0,5,6,0,0,0,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1086,1623.64078228,16429.8597194,0.0,16429.8597194,0.0,0.0,0.0,10000.0,10300.0,114100.0,124400.0,22000.0,300.0,0.0,38,2,1,2,0,10,3,3,1,0,0,0,1,2,1,1,0,0,35-44,Some college,Hispanic,Bottom 20%,25-49.9%,0,0,1,0.6086479234020623
1087,1582.25708122,45398.2965932,45398.296593,45398.2965932,0.0,16260.0,16260.0,0.0,0.0,17096.0,17096.0,17096.0,0.0,1.0,31,1,1,2,0,12,4,2,1,1,1,1,0,1,3,0,0,1,18-34,College degree+,Black/African-American,40-59.9%,Bottom 25%,0,0,1,0.0
1088,2359.55355672,18375.501002,0.0,18375.501002,0.0,0.0,0.0,0.0,3000.0,4300.0,7300.0,7300.0,3000.0,0.0,66,5,2,2,0,9,3,2,0,0,0,0,0,1,1,0,0,0,65-74,Some college,Black/African-American,Bottom 20%,Bottom 25%,0,1,0,0.0
1089,1245.442855248,440147.29458799993,237800.6012,440147.29458799993,0.0,60000.0,60000.0,0.0,465000.0,3245200.0,3710200.0,295000.0,0.0,1.0,44,2,1,1,3,12,4,1,1,1,1,0,0,5,6,0,0,1,35-44,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1090,11492.020231999999,97282.064128,97282.064128,97282.064128,13000.0,0.0,13000.0,27000.0,33200.0,325422.0,358622.0,18000.0,0.0,0.0,38,2,1,1,1,10,3,1,1,1,0,0,1,3,4,1,1,1,35-44,Some college,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.2775434530714155
1091,3984.6028267200004,497219.43888,324273.54709,335082.66533,250000.0,627800.0,877800.0,283600.0,890600.0,1344320.0,2234920.0,1251360.0,7000.0,1.0,56,4,1,1,0,11,3,4,0,1,1,0,1,5,6,1,1,1,55-64,Some college,Other,Top 10%,Top 10%,1,0,0,0.5703719079021057
1092,1958.83886468,34589.178357,34589.178357,34589.178357,0.0,0.0,20000.0,0.0,2360.0,51080.0,53440.0,29000.0,0.0,0.0,66,5,2,2,0,9,3,4,1,1,1,0,0,2,2,0,0,1,65-74,Some college,Other,20-39.9%,25-49.9%,0,1,1,0.0
1093,3608.13384296,55126.5030062,0.0,55126.5030062,0.0,0.0,0.0,0.0,0.0,6460.0,6460.0,800.0,0.0,0.0,74,5,1,1,1,7,1,1,0,0,1,1,0,1,3,0,0,0,65-74,No HS diploma,White non-Hispanic,40-59.9%,Bottom 25%,1,0,0,0.0
1094,10120.69137432,16213.6773546,0.0,16213.6773546,0.0,0.0,0.0,0.0,113172.0,108896.0,222068.0,2068.0,4000.0,0.0,71,5,2,2,0,10,3,2,0,0,0,0,0,2,1,0,0,0,65-74,Some college,Black/African-American,Bottom 20%,25-49.9%,0,1,0,0.0
1095,3468.87271252,4777.63026052,2183.44188376,4777.63026052,0.0,0.0,0.0,0.0,0.0,158390.0,158390.0,270.0,0.0,0.0,58,4,1,2,0,6,1,2,1,0,0,0,0,2,1,0,0,0,55-64,No HS diploma,Black/African-American,Bottom 20%,25-49.9%,0,0,1,0.0
1096,9210.19275986,81068.386774,0.0,81068.386774,150000.0,0.0,170000.0,0.0,25262.0,1064252.0,1089514.0,556914.0,25000.0,0.0,64,4,1,1,0,9,3,1,0,1,1,0,0,4,3,0,1,1,55-64,Some college,White non-Hispanic,40-59.9%,75-89.9%,1,0,0,0.0
1097,44.6631084686,1809446.3927799999,0.0,2702279.5591,420000.0,0.0,420000.0,0.0,0.0,29645000.0,29645000.0,10995000.0,0.0,0.0,72,5,1,2,0,13,4,1,0,1,0,0,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,0,0,0,0.0
1098,557.0809551039999,709078.15631,0.0,709078.15631,50000.0,0.0,1280000.0,0.0,0.0,9475250.0,9475250.0,2310000.0,0.0,0.0,73,5,1,1,0,12,4,1,1,1,1,0,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1099,4498.48191868,20753.507013799997,0.0,59450.150301,0.0,0.0,0.0,0.0,0.0,198080.0,198080.0,102700.0,0.0,0.0,36,2,1,2,1,10,3,1,0,0,1,0,0,3,1,0,0,0,35-44,Some college,White non-Hispanic,Bottom 20%,50-74.9%,0,0,0,0.0
1100,2325.14910504,68962.1743488,67232.715431,85392.03406800001,0.0,0.0,0.0,0.0,53280.0,146684.0,199964.0,1964.0,1140.0,0.0,65,5,2,2,0,12,4,2,1,0,0,0,0,3,3,0,0,0,65-74,College degree+,Black/African-American,40-59.9%,50-74.9%,0,1,1,0.0
1101,6661.31351286,397775.551102,107010.270538,397775.551102,1500000.0,0.0,1500000.0,0.0,18500.0,2241442.0,2259942.0,1507942.0,2700.0,0.0,67,5,1,1,0,8,2,1,0,1,0,0,0,5,6,0,1,1,65-74,HS diploma/GED,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
1102,4322.9143109199995,45398.296593,45614.4789578,45398.296593,0.0,0.0,0.0,0.0,7648.0,2392.0,10040.0,40.0,4050.0,0.0,58,4,2,2,2,9,3,3,1,0,0,0,0,1,2,0,0,0,55-64,Some college,Hispanic,20-39.9%,Bottom 25%,0,1,1,0.0
1103,10785.2324852,20537.324649,0.0,20537.324649,0.0,0.0,0.0,0.0,40600.0,65452.0,106052.0,592.0,21000.0,0.0,60,4,1,1,0,5,1,1,0,0,0,0,0,2,1,0,0,0,55-64,No HS diploma,White non-Hispanic,Bottom 20%,25-49.9%,1,0,0,0.0
1104,9506.48683534,50802.855711,50586.6733464,50802.855711,0.0,0.0,0.0,15600.0,15840.0,52320.0,68160.0,20360.0,240.0,0.0,26,1,1,1,0,12,4,1,1,0,0,0,1,2,2,1,0,0,18-34,College degree+,White non-Hispanic,20-39.9%,25-49.9%,1,0,1,0.3070693523360782
1105,60.02404404400001,1584616.73348,0.0,1584616.73348,0.0,0.0,0.0,0.0,277800.0,85657800.0,85935600.0,42976000.0,0.0,0.0,55,4,1,1,0,12,4,1,0,0,0,0,0,5,6,0,0,0,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
1106,789.101817344,2018710.9218400002,269363.22645200003,2018710.9218400002,520000.0,0.0,520000.0,0.0,420200.0,26126800.0,26547000.0,6624000.0,0.0,0.0,75,6,1,1,0,13,4,1,1,1,0,0,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1107,11427.4161012,45398.296593,0.0,45398.296593,0.0,0.0,0.0,0.0,129000.0,502220.0,631220.0,41620.0,0.0,0.0,76,6,1,1,0,10,3,1,0,0,0,0,0,3,2,0,0,0,75+,Some college,White non-Hispanic,20-39.9%,50-74.9%,1,0,0,0.0
1108,4144.545391,36534.8196392,32427.354709,36534.8196392,0.0,0.0,0.0,0.0,31000.0,-9340.0,21660.0,300.0,20400.0,0.0,42,2,1,1,2,5,1,1,1,0,0,0,0,1,2,0,0,0,35-44,No HS diploma,White non-Hispanic,20-39.9%,Bottom 25%,1,0,1,0.0
1109,8135.88516046,21618.236473,21618.236473,21618.236473,0.0,0.0,0.0,3000.0,7114.0,4268.0,11382.0,2882.0,0.0,0.0,20,1,2,2,0,10,3,1,1,0,0,0,1,1,1,1,0,0,18-34,Some college,White non-Hispanic,Bottom 20%,Bottom 25%,0,1,1,0.1387717265349945
1110,5207.37670714,272822.144288,0.0,219641.282564,218800.0,0.0,218800.0,0.0,0.0,4585600.0,4585600.0,4544600.0,0.0,0.0,87,6,2,2,0,8,2,1,0,1,0,0,0,5,5,0,1,1,75+,HS diploma/GED,White non-Hispanic,80-89.9%,Top 10%,0,1,0,0.0
1111,6651.57437716,171648.797596,0.0,171648.797596,0.0,0.0,0.0,0.0,0.0,1278460.0,1278460.0,854260.0,0.0,0.0,92,6,1,1,0,14,4,2,0,0,1,1,0,4,5,0,0,0,75+,College degree+,Black/African-American,80-89.9%,75-89.9%,1,0,0,0.0
1112,7834.31310806,14051.853706999998,0.0,14051.853706999998,0.0,0.0,0.0,0.0,0.0,95.0,95.0,95.0,0.0,0.0,68,5,2,2,0,8,2,4,0,0,0,0,0,1,1,0,0,0,65-74,HS diploma/GED,Other,Bottom 20%,Bottom 25%,0,1,0,0.0
1113,45.8959360334,537645.541082,100524.7996,537645.541082,4787800.0,0.0,4787800.0,0.0,1988000.0,23132660.0,25120660.0,17393460.0,0.0,0.0,68,5,1,1,0,14,4,1,0,1,1,1,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
1114,602.2826510540001,900831.9138280001,185484.46893799998,900831.9138280001,148000.0,0.0,148000.0,0.0,350000.0,63833800.0,64183800.0,4390000.0,0.0,0.0,51,3,1,1,2,12,4,1,1,1,0,0,0,5,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1115,1663.9259956,31130.260521,31346.442885799996,31130.260521,0.0,0.0,0.0,0.0,300.0,-260.0,40.0,40.0,200.0,0.0,45,3,2,2,2,8,2,2,1,0,0,0,0,1,1,0,0,0,45-54,HS diploma/GED,Black/African-American,Bottom 20%,Bottom 25%,0,1,1,0.0
1116,56.4225841122,6783802.6052,0.0,6783802.6052,8848000.0,0.0,8848000.0,0.0,0.0,334157000.0,334157000.0,138670000.0,0.0,0.0,70,5,1,1,0,14,4,1,1,1,1,1,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1117,532.47276586,375724.9499,75663.827655,375724.9499,143800.0,2539000.0,3223600.0,0.0,67800.0,11242724.0,11310524.0,5417604.0,0.0,1.0,65,5,1,1,0,12,4,1,1,1,1,1,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1118,545.473451648,1565160.32062,0.0,1189003.006,0.0,0.0,0.0,0.0,0.0,55422020.0,55422020.0,30320000.0,0.0,0.0,84,6,1,1,0,12,4,1,0,0,0,0,0,5,6,0,0,0,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
1119,8417.38853214,113279.559116,77825.651303,132519.789578,366400.0,0.0,366400.0,0.0,25200.0,802940.0,828140.0,380340.0,3000.0,0.0,66,5,1,1,0,12,4,1,0,1,1,1,0,4,4,0,1,1,65-74,College degree+,White non-Hispanic,60-79.9%,75-89.9%,1,0,0,0.0
1120,1680.4840548799998,683136.27255,663031.312628,1080911.8236,1114000.0,635000.0,1749000.0,0.0,695400.0,34467412.0,35162812.0,3648400.0,0.0,1.0,59,4,2,2,0,13,4,1,1,1,1,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,0,1,1,0.0
1121,3057.91897812,329461.923848,270227.95591,329461.923848,436200.0,880000.0,1316200.0,0.0,544800.0,9268140.0,9812940.0,3426200.0,0.0,1.0,46,3,1,1,3,8,2,1,1,1,1,0,0,5,6,0,1,1,45-54,HS diploma/GED,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1122,412.06476822799993,3398386.77356,0.0,3398386.77356,2028000.0,0.0,2028000.0,0.0,0.0,32421980.0,32421980.0,19706000.0,0.0,0.0,79,6,1,1,0,14,4,1,1,1,1,1,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1123,10523.7988892,79987.47495,79987.47495,64854.709419,0.0,4780.0,4780.0,0.0,3976.0,9264.0,13240.0,5780.0,0.0,1.0,44,2,1,2,1,8,2,1,1,1,1,0,0,1,3,0,0,1,35-44,HS diploma/GED,White non-Hispanic,40-59.9%,Bottom 25%,0,0,1,0.0
1124,7.419768800120001,132124175.852,0.0,174461330.16,69640000.0,0.0,69640000.0,0.0,0.0,2249004740.0,2249004740.0,1986587000.0,0.0,0.0,84,6,1,1,0,9,3,1,0,1,0,0,0,5,6,0,1,1,75+,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
1125,3909.1324446,39777.5551102,0.0,39777.5551102,0.0,0.0,0.0,22400.0,33128.0,-20628.0,12500.0,1500.0,5000.0,0.0,44,2,2,2,2,8,2,3,1,0,0,0,1,1,2,1,0,0,35-44,HS diploma/GED,Hispanic,20-39.9%,Bottom 25%,0,1,1,0.5631316439118215
1126,5161.62418826,133600.701402,133168.336674,133600.701402,0.0,9620.0,9620.0,0.0,121180.0,177440.0,298620.0,128620.0,1180.0,1.0,30,1,1,2,0,14,4,1,1,1,1,0,0,2,4,0,0,1,18-34,College degree+,White non-Hispanic,60-79.9%,25-49.9%,0,0,1,0.0
1127,1159.93147236,191321.392784,0.0,191321.392784,0.0,0.0,1300000.0,0.0,0.0,4165900.0,4165900.0,1637000.0,0.0,1.0,67,5,2,2,0,14,4,1,0,1,1,1,0,5,5,0,0,1,65-74,College degree+,White non-Hispanic,80-89.9%,Top 10%,0,1,0,0.0
